nuc_id,chr,center,coverage,gene,acc,gene_pos
30878,9,235744,4,SEC6,YIL068C,-1
30879,9,235480,10.09,SEC6,YIL068C,1
30880,9,235314,9.35,SEC6,YIL068C,2
30881,9,235136,4.77,SEC6,YIL068C,3
30882,9,234992,7.13,SEC6,YIL068C,4
30883,9,234826,5.22,SEC6,YIL068C,5
30884,9,234659,7.44,SEC6,YIL068C,6
30885,9,234497,4.58,SEC6,YIL068C,7
30886,9,234356,2.43,SEC6,YIL068C,8
30887,9,234226,2.4,SEC6,YIL068C,9
30888,9,234039,7.8,SEC6,YIL068C,10
30889,9,233863,5.64,SEC6,YIL068C,11
30890,9,233700,7.53,SEC6,YIL068C,12
30891,9,233538,6.78,SEC6,YIL068C,13
30892,9,233354,8.59,SEC6,YIL068C,14
30893,9,233168,10.51,,YIL068W-A,2
30894,9,232985,3.18,,YIL068W-A,1
30895,9,232490,2.45,RPS24B,YIL069C,-1
30896,9,232318,1.45,RPS24B,YIL069C,1
30897,9,232115,2.11,RPS24B,YIL069C,2
30898,9,231932,4.01,MAM33,YIL070C,-2
30899,9,231788,3.43,MAM33,YIL070C,-1
30900,9,231532,2.11,MAM33,YIL070C,1
30901,9,231362,3.78,MAM33,YIL070C,2
30902,9,231082,2.61,MAM33,YIL070C,4
30903,9,230929,8.86,MAM33,YIL070C,5
30904,9,230758,4.5,MAM33,YIL070C,6
30905,9,230630,3.94,MAM33,YIL070C,7
30906,9,230487,0.82,PCI8,YIL071C,-3
30907,9,230372,6.15,PCI8,YIL071C,-2
30908,9,230203,1.21,PCI8,YIL071C,-1
30909,9,229969,8.61,PCI8,YIL071C,1
30910,9,229810,8.15,PCI8,YIL071C,2
30911,9,229640,5.34,PCI8,YIL071C,3
30912,9,229471,8.49,PCI8,YIL071C,4
30913,9,229308,4.18,PCI8,YIL071C,5
30914,9,229135,5.68,PCI8,YIL071C,6
30915,9,228972,3.63,PCI8,YIL071C,7
30916,9,228807,4.03,,YIL071W-A,2
30917,9,228649,6.6,,YIL071W-A,1
30918,9,228470,1.04,,YIL071W-A,-1
30919,9,228313,3.36,,YIL071W-A,-2
30920,9,228159,5,,YIL071W-A,-3
30921,9,227991,4.93,HOP1,YIL072W,11
30922,9,227805,3.66,HOP1,YIL072W,10
30923,9,227630,4.66,HOP1,YIL072W,9
30924,9,227489,0.8,HOP1,YIL072W,8
30925,9,227371,3.24,HOP1,YIL072W,7
30926,9,227231,7.39,HOP1,YIL072W,6
30927,9,227074,3.97,HOP1,YIL072W,5
30928,9,226878,5.37,HOP1,YIL072W,4
30929,9,226701,11.95,HOP1,YIL072W,3
30930,9,226533,3.73,HOP1,YIL072W,2
30931,9,226289,5.96,HOP1,YIL072W,1
30932,9,226132,4.14,HOP1,YIL072W,-1
30933,9,225971,6.9,SPO22,YIL073C,1
30934,9,225794,3.03,SPO22,YIL073C,2
30935,9,225628,5.58,SPO22,YIL073C,3
30936,9,225490,3.33,SPO22,YIL073C,4
30937,9,225369,1.86,SPO22,YIL073C,5
30938,9,225180,1.12,SPO22,YIL073C,6
30939,9,224986,2.87,SPO22,YIL073C,7
30940,9,224816,3.08,SPO22,YIL073C,8
30941,9,224652,0.68,SPO22,YIL073C,9
30942,9,224538,2.51,SPO22,YIL073C,10
30943,9,224296,4.82,SPO22,YIL073C,11
30944,9,224153,2.37,SPO22,YIL073C,12
30945,9,224017,1.92,SPO22,YIL073C,13
30946,9,223787,3.86,SPO22,YIL073C,14
30947,9,223618,3.37,SPO22,YIL073C,15
30948,9,223422,3.29,SPO22,YIL073C,16
30949,9,223270,4.58,SPO22,YIL073C,17
30950,9,223096,4.55,SER33,YIL074C,-3
30951,9,222909,3.43,SER33,YIL074C,-2
30952,9,222559,4.49,SER33,YIL074C,-1
30953,9,222391,11.44,SER33,YIL074C,1
30954,9,222227,7.22,SER33,YIL074C,2
30955,9,222067,4.44,SER33,YIL074C,3
30956,9,221898,7.23,SER33,YIL074C,4
30957,9,221723,3.96,SER33,YIL074C,5
30958,9,221563,7.51,SER33,YIL074C,6
30959,9,221357,9.25,RPN2,YIL075C,-3
30960,9,221184,6.22,RPN2,YIL075C,-2
30961,9,221008,3.21,RPN2,YIL075C,-1
30962,9,220702,8.3,RPN2,YIL075C,1
30963,9,220532,7.21,RPN2,YIL075C,2
30964,9,220381,4.25,RPN2,YIL075C,3
30965,9,220229,4.94,RPN2,YIL075C,4
30966,9,220061,4.83,RPN2,YIL075C,5
30967,9,219918,6.21,RPN2,YIL075C,6
30968,9,219664,5.03,RPN2,YIL075C,8
30969,9,219498,4.16,RPN2,YIL075C,9
30970,9,219342,2.65,RPN2,YIL075C,10
30971,9,219198,3.07,RPN2,YIL075C,11
30972,9,219008,5.44,RPN2,YIL075C,12
30973,9,218875,4.16,RPN2,YIL075C,13
30974,9,218752,1.62,RPN2,YIL075C,14
30975,9,218560,2.74,RPN2,YIL075C,15
30976,9,218454,2.65,RPN2,YIL075C,16
30977,9,218280,9.27,RPN2,YIL075C,17
30978,9,217921,4.3,RPN2,YIL075C,19
30979,9,217724,2.12,,,NaN
30980,9,217515,6.8,,,NaN
30981,9,217355,7.53,SEC28,YIL076W,5
30982,9,217197,7.74,SEC28,YIL076W,4
30983,9,217026,10.38,SEC28,YIL076W,3
30984,9,216850,7.74,SEC28,YIL076W,2
30985,9,216693,8.28,SEC28,YIL076W,1
30986,9,216415,4.42,,YIL077C,1
30987,9,216276,7.75,,YIL077C,2
30988,9,215944,8.73,,YIL077C,4
30989,9,215777,9.13,,YIL077C,5
30990,9,215624,8.98,,YIL077C,6
30991,9,215456,6.48,,YIL077C,7
30992,9,215284,3.72,,YIL077C,8
30993,9,215135,6.44,,YIL077C,9
30994,9,214990,3.92,,,NaN
30995,9,214644,7.09,,,NaN
30996,9,214452,4.74,THS1,YIL078W,14
30997,9,214340,6.06,THS1,YIL078W,13
30998,9,214173,0.69,THS1,YIL078W,12
30999,9,214057,4.38,THS1,YIL078W,11
31000,9,213882,5.49,THS1,YIL078W,10
31001,9,213747,3.59,THS1,YIL078W,9
31002,9,213609,6.26,THS1,YIL078W,8
31003,9,213442,4.32,THS1,YIL078W,7
31004,9,213291,6.06,THS1,YIL078W,6
31005,9,213137,5.3,THS1,YIL078W,5
31006,9,212981,9.37,THS1,YIL078W,4
31007,9,212826,5.93,THS1,YIL078W,3
31008,9,212674,8.22,THS1,YIL078W,2
31009,9,212507,11.36,THS1,YIL078W,1
31010,9,212218,6.07,AIR1,YIL079C,-1
31011,9,211996,10.83,AIR1,YIL079C,1
31012,9,211825,12.1,AIR1,YIL079C,2
31013,9,211655,7,AIR1,YIL079C,3
31014,9,211488,5.08,AIR1,YIL079C,4
31015,9,211345,2.6,AIR1,YIL079C,5
31016,9,211188,4.71,AIR1,YIL079C,6
31017,9,211031,3.73,AIR1,YIL079C,7
31018,9,210847,0.82,,,NaN
31019,9,210631,1.66,,,NaN
31020,9,210432,3.05,,,NaN
31021,9,210298,5.75,,,NaN
31022,9,210154,8.59,,,NaN
31023,9,209996,5.32,,,NaN
31024,9,209744,3.53,,,NaN
31025,9,209509,6.41,,,NaN
31026,9,209332,1.74,,,NaN
31027,9,209189,4.68,,,NaN
31028,9,209054,3.49,,,NaN
31029,9,208911,3.97,,,NaN
31030,9,208753,3.59,,,NaN
31031,9,208590,6.15,,,NaN
31032,9,208414,8.52,,,NaN
31033,9,208266,6.72,,,NaN
31034,9,208104,10.21,,,NaN
31035,9,207930,7.07,,,NaN
31036,9,207766,13.59,,,NaN
31037,9,207600,10.17,,,NaN
31038,9,207328,12.36,,,NaN
31039,9,207164,12.44,,,NaN
31040,9,207036,6.31,,,NaN
31041,9,206928,3.73,,,NaN
31042,9,206716,3.61,,,NaN
31043,9,206480,6.47,,,NaN
31044,9,206326,6.9,,YIL082W,8
31045,9,206195,4.55,,YIL082W,7
31046,9,206039,5.92,,YIL082W,6
31047,9,205856,6.48,,YIL082W,5
31048,9,205699,9.31,,YIL082W,4
31049,9,205556,3.97,,YIL082W,3
31050,9,205341,3.54,,YIL082W,2
31051,9,205157,7.09,,YIL082W,1
31052,9,204945,8.33,,YIL082W,-1
31053,9,204699,5.21,CAB2,YIL083C,1
31054,9,204564,6.18,CAB2,YIL083C,2
31055,9,204374,6.98,CAB2,YIL083C,3
31056,9,204207,4.95,CAB2,YIL083C,4
31057,9,203956,1.85,CAB2,YIL083C,6
31058,9,203845,3.67,SDS3,YIL084C,-3
31059,9,203659,7.04,SDS3,YIL084C,-2
31060,9,203501,1.45,SDS3,YIL084C,-1
31061,9,203260,8.84,SDS3,YIL084C,1
31062,9,203066,9.42,SDS3,YIL084C,2
31063,9,202910,5.25,SDS3,YIL084C,3
31064,9,202746,8.27,SDS3,YIL084C,4
31065,9,202604,7.38,KTR7,YIL085C,-3
31066,9,202449,5.58,KTR7,YIL085C,-2
31067,9,202317,5.88,KTR7,YIL085C,-1
31068,9,202040,7.21,KTR7,YIL085C,1
31069,9,201872,6.44,KTR7,YIL085C,2
31070,9,201724,8.09,KTR7,YIL085C,3
31071,9,201577,7.61,KTR7,YIL085C,4
31072,9,201407,5.39,KTR7,YIL085C,5
31073,9,201284,5.36,KTR7,YIL085C,6
31074,9,201108,4.85,KTR7,YIL085C,7
31075,9,200992,5.37,,YIL086C,-3
31076,9,200814,8.64,,YIL086C,-2
31077,9,200659,8.69,,YIL086C,-1
31078,9,200499,4.13,,YIL086C,1
31079,9,200324,4.64,AVT7,YIL088C,-1
31080,9,200108,5.2,AVT7,YIL088C,1
31081,9,199952,8.03,AVT7,YIL088C,2
31082,9,199756,3.08,AVT7,YIL088C,3
31083,9,199609,0.93,AVT7,YIL088C,4
31084,9,199396,8.17,AVT7,YIL088C,5
31085,9,199237,4.99,AVT7,YIL088C,6
31086,9,199073,5.78,AVT7,YIL088C,7
31087,9,198918,5.41,AVT7,YIL088C,8
31088,9,198736,5.49,AVT7,YIL088C,9
31089,9,198591,8.3,AVT7,YIL088C,10
31090,9,198424,9.53,AVT7,YIL088C,11
31091,9,198251,6.12,AVT7,YIL088C,12
31092,9,198091,8.97,AVT7,YIL088C,13
31093,9,197916,5.31,,,NaN
31094,9,197612,2.54,,,NaN
31095,9,197442,8.57,,,NaN
31096,9,197284,2.39,,,NaN
31097,9,197118,4.62,,,NaN
31098,9,196878,2.68,,,NaN
31099,9,196677,2,,,NaN
31100,9,196452,3.08,,,NaN
31101,9,196248,5.08,,,NaN
31102,9,196067,2.15,,YIL089W,6
31103,9,195923,6.87,,YIL089W,5
31104,9,195778,5.56,,YIL089W,4
31105,9,195587,6.07,,YIL089W,3
31106,9,195432,0.9,,YIL089W,2
31107,9,195206,1.88,,YIL089W,1
31108,9,195016,4.54,,YIL089W,-1
31109,9,194825,3.11,,YIL089W,-2
31110,9,194583,1.31,,YIL089W,-3
31111,9,194469,3.59,ICE2,YIL090W,7
31112,9,194305,5.17,ICE2,YIL090W,6
31113,9,194152,4.07,ICE2,YIL090W,5
31114,9,193992,4.13,ICE2,YIL090W,4
31115,9,193806,6.63,ICE2,YIL090W,3
31116,9,193642,10.25,ICE2,YIL090W,2
31117,9,193475,9.07,ICE2,YIL090W,1
31118,9,193183,8.95,UTP25,YIL091C,1
31119,9,193026,13.83,UTP25,YIL091C,2
31120,9,192860,13.57,UTP25,YIL091C,3
31121,9,192702,8.76,UTP25,YIL091C,4
31122,9,192548,2.69,UTP25,YIL091C,5
31123,9,192386,4.36,UTP25,YIL091C,6
31124,9,192216,3.27,UTP25,YIL091C,7
31125,9,192083,6.8,UTP25,YIL091C,8
31126,9,191927,3.26,UTP25,YIL091C,9
31127,9,191770,4.76,UTP25,YIL091C,10
31128,9,191637,5.63,UTP25,YIL091C,11
31129,9,191459,2.92,UTP25,YIL091C,12
31130,9,191311,2.36,UTP25,YIL091C,13
31131,9,191125,3.54,UTP25,YIL091C,14
31132,9,190854,2.99,,YIL092W,12
31133,9,190723,3.97,,YIL092W,11
31134,9,190568,6.19,,YIL092W,10
31135,9,190416,3.3,,YIL092W,9
31136,9,190234,6.79,,YIL092W,8
31137,9,190050,4.27,,YIL092W,7
31138,9,189883,2.33,,YIL092W,6
31139,9,189683,6.41,,YIL092W,5
31140,9,189539,3.34,,YIL092W,4
31141,9,189403,3.81,,YIL092W,3
31142,9,189218,11.46,,YIL092W,2
31143,9,189050,8.81,,YIL092W,1
31144,9,188809,9.62,RSM25,YIL093C,1
31145,9,188651,10.68,RSM25,YIL093C,2
31146,9,188488,10.43,RSM25,YIL093C,3
31147,9,188321,7.22,RSM25,YIL093C,4
31148,9,188165,8.3,LYS12,YIL094C,-2
31149,9,188010,7.85,LYS12,YIL094C,-1
31150,9,187667,3.92,LYS12,YIL094C,1
31151,9,187513,10.41,LYS12,YIL094C,2
31152,9,187344,12.25,LYS12,YIL094C,3
31153,9,187174,7.74,LYS12,YIL094C,4
31154,9,187006,9.11,LYS12,YIL094C,5
31155,9,186832,7.1,LYS12,YIL094C,6
31156,9,186675,6.24,LYS12,YIL094C,7
31157,9,186548,0.84,LYS12,YIL094C,8
31158,9,186312,4.32,,,NaN
31159,9,186163,6.01,PRK1,YIL095W,15
31160,9,186061,1.35,PRK1,YIL095W,14
31161,9,185821,4.44,PRK1,YIL095W,13
31162,9,185604,3.98,PRK1,YIL095W,12
31163,9,185414,2.24,PRK1,YIL095W,11
31164,9,185274,3.1,PRK1,YIL095W,10
31165,9,185138,2.92,PRK1,YIL095W,9
31166,9,184966,7.31,PRK1,YIL095W,8
31167,9,184813,5.37,PRK1,YIL095W,7
31168,9,184652,3.77,PRK1,YIL095W,6
31169,9,184494,6.77,PRK1,YIL095W,5
31170,9,184331,5.19,PRK1,YIL095W,4
31171,9,184162,8.54,PRK1,YIL095W,3
31172,9,183999,8.26,PRK1,YIL095W,2
31173,9,183824,7.6,PRK1,YIL095W,1
31174,9,183649,2.28,PRK1,YIL095W,-1
31175,9,183500,1.66,PRK1,YIL095W,-2
31176,9,183348,3.31,,YIL096C,-1
31177,9,183135,9.11,,YIL096C,1
31178,9,182957,9.2,,YIL096C,2
31179,9,182792,3.73,,YIL096C,3
31180,9,182633,3.7,,YIL096C,4
31181,9,182435,4.46,,YIL096C,5
31182,9,182279,6.46,,YIL096C,6
31183,9,182130,4.51,,YIL096C,7
31184,9,181954,2.27,,,NaN
31185,9,181780,5.16,FYV10,YIL097W,9
31186,9,181624,9.45,FYV10,YIL097W,8
31187,9,181439,3.62,FYV10,YIL097W,7
31188,9,181282,7.8,FMC1,YIL098C,-3
31189,9,181118,4.12,FMC1,YIL098C,-2
31190,9,180955,9.91,FMC1,YIL098C,-1
31191,9,180781,9.66,FMC1,YIL098C,1
31192,9,180611,6.32,FYV10,YIL097W,2
31193,9,180437,4.14,FYV10,YIL097W,1
31194,9,180214,8.07,FYV10,YIL097W,-1
31195,9,180059,8.65,FYV10,YIL097W,-2
31196,9,179884,9.84,FYV10,YIL097W,-3
31197,9,179547,9.02,SGA1,YIL099W,10
31198,9,179379,10.44,SGA1,YIL099W,9
31199,9,179213,7.25,SGA1,YIL099W,8
31200,9,179059,6.62,SGA1,YIL099W,7
31201,9,178865,8.9,SGA1,YIL099W,6
31202,9,178680,6.87,SGA1,YIL099W,5
31203,9,178533,8.06,SGA1,YIL099W,4
31204,9,178359,6.76,SGA1,YIL099W,3
31205,9,178183,10.56,SGA1,YIL099W,2
31206,9,177981,4.33,SGA1,YIL099W,1
31207,9,177613,2.94,,YIL100C-A,1
31208,9,177191,5.22,,YIL100W,-1
31209,9,177021,3.89,,YIL100W,-2
31210,9,176912,3.91,,YIL100W,-3
31211,9,176771,7.16,XBP1,YIL101C,4
31212,9,176607,1.59,XBP1,YIL101C,5
31213,9,176433,7.2,XBP1,YIL101C,6
31214,9,176315,1.38,XBP1,YIL101C,7
31215,9,176158,4.93,XBP1,YIL101C,8
31216,9,175998,3.85,,YIL102C,-3
31217,9,175878,1.58,,YIL102C,-2
31218,9,175691,2.63,,YIL102C,-1
31219,9,175536,7.88,,YIL102C,1
31220,9,175355,2.96,,YIL102C,2
31221,9,175042,2.05,,YIL102C,4
31222,9,174876,6.47,,YIL102C,5
31223,9,174704,7.75,,YIL102C,6
31224,9,174558,8.72,,,NaN
31225,9,174371,2.73,,,NaN
31226,9,174224,4.54,,YIL102C-A,-3
31227,9,174063,8.67,,YIL102C-A,-2
31228,9,173881,9.62,,YIL102C-A,-1
31229,9,173602,4.01,,YIL102C-A,1
31230,9,173447,7.46,,YIL102C-A,2
31231,9,173269,8.43,,,NaN
31232,9,173081,1.85,,,NaN
31233,9,172870,2.68,DPH1,YIL103W,8
31234,9,172612,5.37,DPH1,YIL103W,6
31235,9,172406,5.17,DPH1,YIL103W,5
31236,9,172242,5.29,DPH1,YIL103W,4
31237,9,172086,8.22,DPH1,YIL103W,3
31238,9,171913,10.59,DPH1,YIL103W,2
31239,9,171750,8.52,DPH1,YIL103W,1
31240,9,171494,3.89,SHQ1,YIL104C,1
31241,9,171328,7.69,SHQ1,YIL104C,2
31242,9,171164,7.81,SHQ1,YIL104C,3
31243,9,170983,4.18,SHQ1,YIL104C,4
31244,9,170841,4.94,SHQ1,YIL104C,5
31245,9,170694,7.22,SHQ1,YIL104C,6
31246,9,170527,9.62,SHQ1,YIL104C,7
31247,9,170365,6.45,SLM1,YIL105C,-3
31248,9,170195,11.82,SLM1,YIL105C,-2
31249,9,170024,11.85,SLM1,YIL105C,-1
31250,9,169755,7.44,SLM1,YIL105C,1
31251,9,169569,9.48,SLM1,YIL105C,2
31252,9,169423,6.74,SLM1,YIL105C,3
31253,9,169246,4.86,SLM1,YIL105C,4
31254,9,169097,7.71,SLM1,YIL105C,5
31255,9,168939,5.71,SLM1,YIL105C,6
31256,9,168790,7.97,SLM1,YIL105C,7
31257,9,168626,5.42,SLM1,YIL105C,8
31258,9,168479,1.53,SLM1,YIL105C,9
31259,9,168307,5.03,SLM1,YIL105C,10
31260,9,168030,4.16,SLM1,YIL105C,12
31261,9,167829,1.94,SLM1,YIL105C,13
31262,9,167698,0.84,,YIL105W-A,5
31263,9,167410,5.35,,YIL105W-A,3
31264,9,167219,6.85,,YIL105W-A,2
31265,9,167068,3.04,,YIL105W-A,1
31266,9,166890,12.23,,YIL105W-A,-1
31267,9,166735,6.19,,YIL105W-A,-2
31268,9,166550,8.86,MOB1,YIL106W,2
31269,9,166369,4.99,MOB1,YIL106W,1
31270,9,165907,2.15,PFK26,YIL107C,1
31271,9,165739,10.16,PFK26,YIL107C,2
31272,9,165567,8.07,PFK26,YIL107C,3
31273,9,165385,5.88,PFK26,YIL107C,4
31274,9,165242,6.19,PFK26,YIL107C,5
31275,9,165045,7.14,PFK26,YIL107C,6
31276,9,164898,4.89,PFK26,YIL107C,7
31277,9,164713,4.76,PFK26,YIL107C,8
31278,9,164513,5.19,PFK26,YIL107C,9
31279,9,164344,0.79,PFK26,YIL107C,10
31280,9,164196,2.12,PFK26,YIL107C,11
31281,9,164064,1.34,PFK26,YIL107C,12
31282,9,163920,2.9,PFK26,YIL107C,13
31283,9,163736,4.34,PFK26,YIL107C,14
31284,9,163525,3.88,PFK26,YIL107C,15
31285,9,163352,1.19,PFK26,YIL107C,16
31286,9,163155,2.78,,,NaN
31287,9,162934,1.48,,,NaN
31288,9,162799,3.36,,YIL108W,13
31289,9,162615,3.05,,YIL108W,12
31290,9,162494,2.37,,YIL108W,11
31291,9,162372,1.21,,YIL108W,10
31292,9,162247,4.63,,YIL108W,9
31293,9,162077,1.66,,YIL108W,8
31294,9,161916,3.57,,YIL108W,7
31295,9,161759,8.06,,YIL108W,6
31296,9,161594,6.68,,YIL108W,5
31297,9,161423,10.06,,YIL108W,4
31298,9,161255,8.76,,YIL108W,3
31299,9,161091,4.87,,YIL108W,2
31300,9,160928,5.3,,YIL108W,1
31301,9,160735,8.45,,YIL108W,-1
31302,9,160451,8.65,SEC24,YIL109C,-1
31303,9,160198,5.97,SEC24,YIL109C,1
31304,9,160035,10.85,SEC24,YIL109C,2
31305,9,159865,6.69,SEC24,YIL109C,3
31306,9,159706,9.51,SEC24,YIL109C,4
31307,9,159542,6.78,SEC24,YIL109C,5
31308,9,159383,7.64,SEC24,YIL109C,6
31309,9,159218,7,SEC24,YIL109C,7
31310,9,159069,4.44,SEC24,YIL109C,8
31311,9,158915,2.3,SEC24,YIL109C,9
31312,9,158762,4.63,SEC24,YIL109C,10
31313,9,158605,5.91,SEC24,YIL109C,11
31314,9,158470,6.95,SEC24,YIL109C,12
31315,9,158176,2.78,SEC24,YIL109C,14
31316,9,157979,2.54,SEC24,YIL109C,15
31317,9,157844,5.88,SEC24,YIL109C,16
31318,9,157705,4.25,SEC24,YIL109C,17
31319,9,157516,5.39,SEC24,YIL109C,18
31320,9,157060,3.96,HPM1,YIL110W,7
31321,9,156879,2.12,HPM1,YIL110W,6
31322,9,156745,4.27,HPM1,YIL110W,5
31323,9,156555,7.96,HPM1,YIL110W,4
31324,9,156390,9.6,HPM1,YIL110W,3
31325,9,156219,7.68,HPM1,YIL110W,2
31326,9,156064,8.92,HPM1,YIL110W,1
31327,9,155810,2.13,HPM1,YIL110W,-1
31328,9,155667,7.15,HPM1,YIL110W,-2
31329,9,155505,3.89,COX5B,YIL111W,2
31330,9,155358,2.78,COX5B,YIL111W,1
31331,9,154867,2.56,COX5B,YIL111W,-1
31332,9,154718,4.63,COX5B,YIL111W,-2
31333,9,154556,4.12,COX5B,YIL111W,-3
31334,9,154391,5.23,HOS4,YIL112W,18
31335,9,154210,0.58,HOS4,YIL112W,17
31336,9,154074,3,HOS4,YIL112W,16
31337,9,153719,6.11,HOS4,YIL112W,14
31338,9,153405,4.21,HOS4,YIL112W,12
31339,9,153213,5.11,HOS4,YIL112W,11
31340,9,153056,3.1,HOS4,YIL112W,10
31341,9,152882,5.35,HOS4,YIL112W,9
31342,9,152734,3.68,HOS4,YIL112W,8
31343,9,152592,5.91,HOS4,YIL112W,7
31344,9,152437,6.1,HOS4,YIL112W,6
31345,9,152274,9.53,HOS4,YIL112W,5
31346,9,152113,9.3,HOS4,YIL112W,4
31347,9,151944,7.38,HOS4,YIL112W,3
31348,9,151785,9.89,HOS4,YIL112W,2
31349,9,151624,8.58,HOS4,YIL112W,1
31350,9,151346,8.78,HOS4,YIL112W,-1
31351,9,151173,6.15,HOS4,YIL112W,-2
31352,9,151020,5,SDP1,YIL113W,4
31353,9,150862,10.66,SDP1,YIL113W,3
31354,9,150690,7.49,SDP1,YIL113W,2
31355,9,150537,3.54,SDP1,YIL113W,1
31356,9,150235,7.11,POR2,YIL114C,-1
31357,9,149984,7.39,POR2,YIL114C,1
31358,9,149817,10.83,POR2,YIL114C,2
31359,9,149648,6.66,POR2,YIL114C,3
31360,9,149494,6.13,POR2,YIL114C,4
31361,9,149319,6.44,NUP159,YIL115C,-2
31362,9,149166,4.98,NUP159,YIL115C,-1
31363,9,148846,8.08,NUP159,YIL115C,1
31364,9,148660,5.85,NUP159,YIL115C,2
31365,9,148515,6.99,NUP159,YIL115C,3
31366,9,148367,4.73,NUP159,YIL115C,4
31367,9,148203,6.06,NUP159,YIL115C,5
31368,9,148054,4.41,NUP159,YIL115C,6
31369,9,147886,4.12,NUP159,YIL115C,7
31370,9,147724,4.59,NUP159,YIL115C,8
31371,9,147585,4.9,NUP159,YIL115C,9
31372,9,147444,0.64,NUP159,YIL115C,10
31373,9,147252,7.48,NUP159,YIL115C,11
31374,9,147096,3.47,NUP159,YIL115C,12
31375,9,146940,6.29,NUP159,YIL115C,13
31376,9,146677,3.98,NUP159,YIL115C,15
31377,9,146532,1.85,NUP159,YIL115C,16
31378,9,146316,3.74,NUP159,YIL115C,17
31379,9,146099,3.24,NUP159,YIL115C,18
31380,9,145979,1.99,NUP159,YIL115C,19
31381,9,145825,1.99,NUP159,YIL115C,20
31382,9,145695,0.92,NUP159,YIL115C,21
31383,9,145568,4.11,NUP159,YIL115C,22
31384,9,145415,3.4,NUP159,YIL115C,23
31385,9,145287,5.83,NUP159,YIL115C,24
31386,9,144980,2.98,NUP159,YIL115C,26
31387,9,144782,4.4,NUP159,YIL115C,27
31388,9,144639,0.91,NUP159,YIL115C,28
31389,9,144445,4.46,,YIL115W-A,5
31390,9,144261,2.39,,YIL115W-A,4
31391,9,144037,1.89,,YIL115W-A,3
31392,9,143899,5.43,,YIL115W-A,2
31393,9,143728,5.76,,YIL115W-A,1
31394,9,143559,9.88,,YIL115W-A,-1
31395,9,143396,7.49,,YIL115W-A,-2
31396,9,143219,10.55,HIS5,YIL116W,2
31397,9,143007,4.5,HIS5,YIL116W,1
31398,9,142878,1.41,HIS5,YIL116W,-1
31399,9,142685,0.63,HIS5,YIL116W,-2
31400,9,142438,4.94,HIS5,YIL116W,-3
31401,9,142279,5.43,PRM5,YIL117C,-3
31402,9,142105,5.04,PRM5,YIL117C,-2
31403,9,141922,0.89,PRM5,YIL117C,-1
31404,9,141628,2.5,PRM5,YIL117C,1
31405,9,141496,7.25,PRM5,YIL117C,2
31406,9,141333,2.39,PRM5,YIL117C,3
31407,9,141195,3.99,PRM5,YIL117C,4
31408,9,141020,2.82,PRM5,YIL117C,5
31409,9,140852,6.03,PRM5,YIL117C,6
31410,9,140700,6.69,PRM5,YIL117C,7
31411,9,140347,7.8,RHO3,YIL118W,5
31412,9,140168,6.04,RHO3,YIL118W,4
31413,9,140000,4.43,RHO3,YIL118W,3
31414,9,139841,7.4,RHO3,YIL118W,2
31415,9,139693,5.68,RHO3,YIL118W,1
31416,9,139294,1.42,RHO3,YIL118W,-1
31417,9,139087,3.97,RHO3,YIL118W,-2
31418,9,138970,1.95,RHO3,YIL118W,-3
31419,9,138652,1.85,RPI1,YIL119C,-2
31420,9,138090,1.21,RPI1,YIL119C,-1
31421,9,137932,1.09,RPI1,YIL119C,1
31422,9,137761,2.94,RPI1,YIL119C,2
31423,9,137620,4.01,RPI1,YIL119C,3
31424,9,137431,3.94,RPI1,YIL119C,4
31425,9,137271,1.13,RPI1,YIL119C,5
31426,9,136953,3.29,RPI1,YIL119C,7
31427,9,136745,0.66,RPI1,YIL119C,8
31428,9,136599,1.7,,,NaN
31429,9,136360,2.18,,,NaN
31430,9,136087,1.47,,,NaN
31431,9,135954,6.49,QDR1,YIL120W,10
31432,9,135790,4.13,QDR1,YIL120W,9
31433,9,135629,2.4,QDR1,YIL120W,8
31434,9,135452,5.24,QDR1,YIL120W,7
31435,9,135256,4.64,QDR1,YIL120W,6
31436,9,135039,8.07,QDR1,YIL120W,5
31437,9,134877,5.78,QDR1,YIL120W,4
31438,9,134713,1.88,QDR1,YIL120W,3
31439,9,134573,2.69,QDR1,YIL120W,2
31440,9,134413,3.28,QDR1,YIL120W,1
31441,9,134247,8.92,QDR1,YIL120W,-1
31442,9,133793,2.74,QDR1,YIL120W,-2
31443,9,133663,2,QDR1,YIL120W,-3
31444,9,133534,6.15,QDR2,YIL121W,8
31445,9,133381,2.03,QDR2,YIL121W,7
31446,9,133229,4.06,QDR2,YIL121W,6
31447,9,133058,3.81,QDR2,YIL121W,5
31448,9,132871,5.85,QDR2,YIL121W,4
31449,9,132703,4.04,QDR2,YIL121W,3
31450,9,132550,0.9,QDR2,YIL121W,2
31451,9,132384,5.97,QDR2,YIL121W,1
31452,9,132208,3.12,QDR2,YIL121W,-1
31453,9,131780,4.14,QDR2,YIL121W,-2
31454,9,131620,10.63,QDR2,YIL121W,-3
31455,9,131456,7.84,POG1,YIL122W,10
31456,9,131310,7.46,POG1,YIL122W,9
31457,9,131151,5.07,POG1,YIL122W,8
31458,9,130989,1.4,POG1,YIL122W,7
31459,9,130848,5.56,POG1,YIL122W,6
31460,9,130687,8.04,POG1,YIL122W,5
31461,9,130491,4.56,POG1,YIL122W,4
31462,9,130309,2.85,POG1,YIL122W,3
